2025-10-31 11:44:25,482 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2025-10-31 11:45:29,977 [Worker-3: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /taskmanager/src/main/resources
2025-10-31 11:45:29,980 [Worker-3: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /taskmanager/src/main/resources
2025-10-31 11:45:29,981 [Worker-3: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /taskmanager/src/test/java
2025-10-31 11:45:29,984 [Worker-3: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /taskmanager/src/test/resources
2025-10-31 11:45:32,126 [Worker-3: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed for 1 poms: local refresh takes 0.00 sec, refresh facades takes 3.00 sec, update config takes 0.00 sec 
2025-10-31 11:45:33,762 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 11:45:33,835 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 11:45:33,850 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 11:55:10,110 [Worker-3: Launching TaskmanagerApplication] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 11:55:10,137 [Worker-3: Launching TaskmanagerApplication] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 11:55:10,152 [Worker-3: Launching TaskmanagerApplication] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 11:59:26,633 [Worker-10: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 11:59:26,637 [Worker-10: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 11:59:26,646 [Worker-10: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 12:08:28,898 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 12:08:29,005 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 12:08:29,017 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 12:22:26,979 [Worker-20: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 12:22:26,992 [Worker-20: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 12:22:27,000 [Worker-20: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 12:31:42,346 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 12:31:42,359 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 12:31:42,366 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 13:33:18,499 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 13:33:18,512 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 13:33:18,522 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 13:33:44,761 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 13:33:44,785 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 13:33:44,805 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 13:38:18,134 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 13:38:18,146 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 13:38:18,155 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 13:38:40,463 [Worker-10: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 13:38:40,477 [Worker-10: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 13:38:40,483 [Worker-10: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 14:07:58,501 [Worker-20: Building Workspace] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 14:07:58,518 [Worker-20: Building Workspace] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 14:07:58,527 [Worker-20: Building Workspace] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 14:08:34,503 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 14:08:34,519 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 14:08:34,524 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-10-31 15:21:49,805 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-10-31 15:21:49,829 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-10-31 15:21:49,838 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-11-01 21:37:44,941 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2025-11-01 21:48:45,319 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-11-01 21:48:45,367 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-11-01 21:48:45,377 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-11-01 22:03:20,073 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-11-01 22:03:20,090 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-11-01 22:03:20,098 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-11-01 22:13:08,119 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-11-01 22:13:08,133 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-11-01 22:13:08,141 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-11-03 11:41:59,488 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2025-11-03 11:42:17,794 [Worker-2: Launching TaskmanagerApplication] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-11-03 11:42:17,866 [Worker-2: Launching TaskmanagerApplication] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-11-03 11:42:17,881 [Worker-2: Launching TaskmanagerApplication] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-11-03 11:47:37,396 [Worker-7: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example:taskmanager:0.0.1-SNAPSHOT @ C:\Disk E\eclipse\TaskManager-java\taskmanager\pom.xml.
2025-11-03 11:47:39,530 [Worker-7: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-11-03 11:47:39,532 [Worker-7: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-11-03 11:47:39,538 [Worker-7: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-11-03 11:47:40,905 [Worker-24: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-11-03 11:47:40,933 [Worker-24: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-11-03 11:47:40,937 [Worker-24: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Disk E\eclipse\TaskManager-java\taskmanager\src\test\resources
2025-11-03 11:53:22,276 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2025-11-03 11:53:23,152 [Worker-11: reload maven project] ERROR o.e.m.c.i.p.r.ProjectRegistryManager - Failed to read Maven project: Some problems were encountered while processing the POMs:
[FATAL] 'parent.version' is missing. @ line 5, column 10

org.apache.maven.project.ProjectBuildingException: Some problems were encountered while processing the POMs:
[FATAL] 'parent.version' is missing. @ line 5, column 10

	at org.eclipse.m2e.core.internal.IMavenToolbox.readMavenProjects(IMavenToolbox.java:140)
	at org.eclipse.m2e.core.internal.project.registry.ProjectRegistryManager.lambda$22(ProjectRegistryManager.java:943)
	at org.eclipse.m2e.core.internal.embedder.MavenExecutionContext.executeBare(MavenExecutionContext.java:458)
	at org.eclipse.m2e.core.internal.embedder.MavenExecutionContext.execute(MavenExecutionContext.java:339)
	at org.eclipse.m2e.core.internal.embedder.MavenExecutionContext.execute(MavenExecutionContext.java:278)
	at org.eclipse.m2e.core.internal.project.registry.ProjectRegistryManager.readProjectsWithDependencies(ProjectRegistryManager.java:939)
	at org.eclipse.m2e.core.internal.project.registry.ProjectRegistryManager.create(ProjectRegistryManager.java:219)
	at org.eclipse.m2e.core.internal.project.registry.MavenProjectManager.create(MavenProjectManager.java:105)
	at org.eclipse.m2e.core.ui.internal.actions.SelectionUtil.getMavenProject(SelectionUtil.java:239)
	at org.eclipse.m2e.editor.pom.MavenPomEditor.readMavenProject(MavenPomEditor.java:709)
	at org.eclipse.m2e.editor.pom.MavenPomEditor$4.run(MavenPomEditor.java:1029)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:63)
2025-11-03 12:16:35,316 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013 [299])
2025-11-03 12:16:35,318 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013
2025-11-03 12:16:35,319 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\aopalliance-1.0.jar
2025-11-03 12:16:35,319 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\guice-5.1.0.jar
2025-11-03 12:16:35,319 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\httpclient-4.5.14.jar
2025-11-03 12:16:35,320 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\httpcore-4.4.16.jar
2025-11-03 12:16:35,320 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jansi-2.4.1.jar
2025-11-03 12:16:35,320 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jcl-over-slf4j-1.7.36.jar
2025-11-03 12:16:35,321 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-artifact-3.9.9.jar
2025-11-03 12:16:35,321 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-builder-support-3.9.9.jar
2025-11-03 12:16:35,321 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-compat-3.9.9.jar
2025-11-03 12:16:35,322 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-core-3.9.9.jar
2025-11-03 12:16:35,323 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-embedder-3.9.9.jar
2025-11-03 12:16:35,324 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-3.9.9.jar
2025-11-03 12:16:35,324 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-builder-3.9.9.jar
2025-11-03 12:16:35,325 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-plugin-api-3.9.9.jar
2025-11-03 12:16:35,326 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-repository-metadata-3.9.9.jar
2025-11-03 12:16:35,327 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-api-1.9.22.jar
2025-11-03 12:16:35,327 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-connector-basic-1.9.22.jar
2025-11-03 12:16:35,328 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-impl-1.9.22.jar
2025-11-03 12:16:35,328 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-named-locks-1.9.22.jar
2025-11-03 12:16:35,328 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-provider-3.9.9.jar
2025-11-03 12:16:35,329 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-spi-1.9.22.jar
2025-11-03 12:16:35,329 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-file-1.9.22.jar
2025-11-03 12:16:35,330 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-http-1.9.22.jar
2025-11-03 12:16:35,330 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-11-03 12:16:35,331 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-util-1.9.22.jar
2025-11-03 12:16:35,331 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-3.9.9.jar
2025-11-03 12:16:35,332 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-builder-3.9.9.jar
2025-11-03 12:16:35,332 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-shared-utils-3.4.2.jar
2025-11-03 12:16:35,333 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-11-03 12:16:35,333 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-11-03 12:16:35,334 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-0.0.7.jar
2025-11-03 12:16:35,335 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-1.2.0.jar
2025-11-03 12:16:35,335 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-cipher-2.0.jar
2025-11-03 12:16:35,336 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-classworlds-2.8.0.jar
2025-11-03 12:16:35,336 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-component-annotations-2.1.0.jar
2025-11-03 12:16:35,337 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-interpolation-1.27.jar
2025-11-03 12:16:35,338 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-sec-dispatcher-2.0.jar
2025-11-03 12:16:35,339 [Worker-2: Launching Executing install in C__Disk E_eclipse_TaskManager-java_taskmanager] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sathy\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-utils-3.5.1.jar
